order_number,order_line_number,external_order_id,order_date,order_type,order_status,channel,source_system,customer_id,customer_name,customer_po_number,customer_email,customer_phone,sku,item_number,product_name,product_category,subcategory,brand,unit_of_measure,quantity_ordered,quantity_allocated,quantity_shipped,quantity_backordered,unit_price,extended_price,discount_percent,discount_amount,tax_rate,tax_amount,freight_amount,order_total,currency,payment_terms,payment_method,payment_status,invoice_number,invoice_date,warehouse_id,warehouse_location_code,zone,aisle,rack,shelf,bin,ship_to_name,ship_to_address1,ship_to_address2,ship_to_city,ship_to_state,ship_to_postal_code,ship_to_country,carrier,service_level,tracking_number,requested_ship_date,actual_ship_date,created_by,created_timestamp,last_modified_timestamp
SO-2025-000957,1,EXT-B2B-54854858,2025-10-02,Sales Order,Packed,B2B,ERP,CUST-000295,Greg Moore,PO-847204,greg.moore295@examplecustomer.com,(754) 570-5089,KEY-NEX-A465-PRO-0221,ITM-000221,NextCom A465-PRO Wireless Keyboard,Keyboard,Wireless Keyboard,NextCom,EA,10,10,0,0,113.06,1130.60,20.00,226.12,7.5000,67.84,7.99,980.31,USD,ACH Prepaid,ACH,Pending,INV-2025-000957,2025-10-03,WH-MIA-01,Z12-A19-R015-S01-B04,Z12,A19,R015,S01,B04,Greg Moore,4802 Washington Dr,,Miami,FL,33198,USA,Old Dominion,Economy,OL73960166188,2025-10-07,2025-10-07,edi_user,2025-10-02 21:20:00,2025-10-03 16:21:00
SO-2025-000958,1,EXT-E-C-23439875,2025-02-08,Sales Order,Shipped,E-commerce,ERP,CUST-000555,Richard Robinson,PO-967609,richard.robinson555@examplecustomer.com,(552) 843-9376,AUD-SIG-R228-PLUS-0389,ITM-000389,SignalMax R228-PLUS Bluetooth Speaker,Audio,Bluetooth Speaker,SignalMax,EA,4,4,4,0,433.83,1735.32,10.00,173.53,0.0000,0.00,7.99,1569.78,USD,Net 45,Mastercard,Refunded,INV-2025-000958,2025-02-08,WH-MIA-01,Z06-A38-R008-S03-B05,Z06,A38,R008,S03,B05,Richard Robinson,1670 Weston Ter,,Atlanta,GA,30363,USA,UPS,Ground,UP88337094726,2025-02-10,2025-02-15,system,2025-02-08 18:07:00,2025-02-08 16:57:00
SO-2025-000959,1,EXT-E-C-85501718,2025-06-28,Sales Order,Shipped,E-commerce,Manual Entry,CUST-000464,Jose Green,,jose.green464@examplecustomer.com,(664) 701-5459,ACC-VOL-X259-SL-0474,ITM-000474,VoltEdge X259-SL Docking Station,Accessory,Docking Station,VoltEdge,EA,1,1,1,0,150.03,150.03,10.00,15.00,6.0000,8.10,7.99,151.12,USD,ACH Prepaid,Visa,Refunded,INV-2025-000959,2025-06-30,WH-MIA-01,Z18-A29-R048-S05-B01,Z18,A29,R048,S05,B01,Jose Green,2788 Flagler Dr,,Fort Lauderdale,FL,33309,USA,USPS,Ground,US66183016545,2025-07-03,2025-07-01,edi_user,2025-06-28 08:45:00,2025-06-28 16:56:00
SO-2025-000960,1,EXT-B2B-96624240,2025-07-30,Sales Order,Picked,B2B,Amazon,CUST-000943,Brian Perez,PO-832557,brian.perez943@examplecustomer.com,(743) 423-7565,KEY-VOL-G719-WH-0245,ITM-000245,VoltEdge G719-WH Ergonomic Keyboard,Keyboard,Ergonomic Keyboard,VoltEdge,EA,100,100,0,0,171.24,17124.00,5.00,856.20,0.0000,0.00,0.00,16267.80,USD,Net 15,Mastercard,Pending,INV-2025-000960,2025-07-31,WH-MIA-01,Z11-A34-R011-S04-B02,Z11,A34,R011,S04,B02,Brian Perez,7211 Brickell Ln,,Atlanta,GA,30387,USA,USPS,Economy,US64863659222,2025-08-04,2025-08-03,mchen,2025-07-30 12:01:00,2025-08-04 10:16:00
SO-2025-000961,1,EXT-WHO-46694353,2025-05-04,Sales Order,Delivered,Wholesale,Amazon,CUST-000563,Richard Walker,PO-942541,richard.walker563@examplecustomer.com,(615) 878-2537,STO-BRI-R719-MAX-0482,ITM-000482,BrightView R719-MAX External SSD,Storage,External SSD,BrightView,EA,2,2,2,0,507.12,1014.24,15.00,152.14,7.0000,60.35,0.00,922.45,USD,Net 30,Net Terms,Pending,INV-2025-000961,2025-05-07,WH-MIA-01,Z06-A10-R003-S06-B02,Z06,A10,R003,S06,B02,Richard Walker,4697 Weston St,,Denver,CO,80261,USA,Old Dominion,Economy,OL70772988852,2025-05-08,2025-05-06,system,2025-05-04 10:52:00,2025-05-10 15:35:00
SO-2025-000962,1,EXT-WHO-75136729,2025-05-29,Sales Order,Backordered,Wholesale,ERP,CUST-001135,Donna Hill,PO-341936,donna.hill1135@examplecustomer.com,(956) 549-9662,KEY-VOL-G827-SL-0393,ITM-000393,VoltEdge G827-SL Ergonomic Keyboard,Keyboard,Ergonomic Keyboard,VoltEdge,EA,1,0,0,1,183.70,183.70,0.00,0.00,0.0000,0.00,7.99,191.69,USD,Net 15,Net Terms,Invoiced,INV-2025-000962,2025-05-31,WH-MIA-01,Z02-A23-R092-S04-B04,Z02,A23,R092,S04,B04,Donna Hill,8101 Riverside Way,,Boston,MA,02185,USA,Old Dominion,Standard Freight,,2025-05-31,,kpatel,2025-05-29 16:43:00,2025-05-29 07:13:00
SO-2025-000963,1,EXT-RET-80654773,2025-04-29,Sales Order,Packed,Retail Store,Manual Entry,CUST-000365,Juan Green,PO-814504,juan.green365@examplecustomer.com,(605) 888-5282,COM-PIX-R211-PLUS-0055,ITM-000055,PixelPro R211-PLUS Laptop,Computer,Laptop,PixelPro,EA,1,1,0,0,832.11,832.11,15.00,124.82,0.0000,0.00,99.99,807.28,USD,COD,Amex,Authorized,INV-2025-000963,2025-05-01,WH-MIA-01,Z07-A30-R015-S05-B04,Z07,A30,R015,S05,B04,Juan Green,4915 Ocean Ave,,Austin,TX,78722,USA,DHL,Economy,DH67778140242,2025-05-03,2025-05-04,edi_user,2025-04-29 07:38:00,2025-05-07 09:42:00
SO-2025-000964,1,EXT-MAR-82374274,2025-07-03,Sales Order,Packed,Marketplace,ERP,CUST-000739,Edward Nelson 739,PO-687199,edward.nelson739@examplecustomer.com,(704) 813-8895,ACC-OMN-N611-PRO-0837,ITM-000837,OmniLink N611-PRO Power Adapter,Accessory,Power Adapter,OmniLink,EA,5,5,0,0,337.25,1686.25,0.00,0.00,6.0000,101.18,49.99,1837.42,USD,Credit Card,Wire,Refunded,INV-2025-000964,2025-07-03,WH-MIA-01,Z06-A33-R015-S02-B03,Z06,A33,R015,S02,B03,Edward Nelson 739,5009 Brickell Rd,,Nashville,TN,37263,USA,UPS,Ground,UP74669796105,2025-07-05,2025-07-06,shopify_api,2025-07-03 07:07:00,2025-07-05 05:59:00
SO-2025-000965,1,EXT-B2B-90742907,2025-01-20,Sales Order,Shipped,B2B,EDI,CUST-000855,Robert Tovar 855,PO-770431,robert.tovar855@examplecustomer.com,(490) 596-1308,TV-OMN-G895-PLUS-0303,ITM-000303,OmniLink G895-PLUS QLED TV,TV,QLED TV,OmniLink,EA,1,1,1,0,767.43,767.43,20.00,153.49,8.7500,53.72,19.99,687.65,USD,COD,Amex,Paid,INV-2025-000965,2025-01-21,WH-MIA-01,Z03-A13-R062-S08-B02,Z03,A13,R062,S08,B02,Robert Tovar 855,7415 Highland Ln,,Chicago,IL,60643,USA,DHL,Overnight,DH71147424526,2025-01-25,2025-01-22,system,2025-01-20 13:20:00,2025-01-24 00:16:00
SO-2025-000966,1,EXT-E-C-78176163,2025-11-30,Sales Order,Shipped,E-commerce,Shopify,CUST-000205,Barbara Scott,,barbara.scott205@examplecustomer.com,(282) 750-7052,AUD-NOV-R644-SL-0163,ITM-000163,NovaVision R644-SL Soundbar,Audio,Soundbar,NovaVision,EA,3,3,3,0,327.18,981.54,0.00,0.00,7.0000,68.71,49.99,1100.24,USD,Credit Card,PayPal,Invoiced,INV-2025-000966,2025-12-03,WH-MIA-01,Z02-A40-R042-S03-B01,Z02,A40,R042,S03,B01,Barbara Scott,9661 Lincoln Dr,,New York,NY,10013,USA,Old Dominion,Ground,OL59263315785,2025-12-05,2025-12-07,shopify_api,2025-11-30 06:26:00,2025-12-05 20:43:00
SO-2025-000967,1,EXT-E-C-98880584,2025-04-07,Sales Order,Processing,E-commerce,Amazon,CUST-000283,Thomas Flores,PO-728942,thomas.flores283@examplecustomer.com,(800) 696-6237,COM-BRI-R633-BK-0773,ITM-000773,BrightView R633-BK Desktop PC,Computer,Desktop PC,BrightView,EA,1,1,0,0,1926.32,1926.32,10.00,192.63,6.0000,104.02,12.99,1850.70,USD,Credit Card,Net Terms,Invoiced,INV-2025-000967,2025-04-09,WH-MIA-01,Z05-A14-R072-S01-B03,Z05,A14,R072,S01,B03,Thomas Flores,7589 Weston Ln,,Atlanta,GA,30303,USA,Old Dominion,Ground,,2025-04-12,,edi_user,2025-04-07 12:15:00,2025-04-07 15:30:00
SO-2025-000968,1,EXT-MAR-25378943,2025-05-18,Sales Order,Backordered,Marketplace,Amazon,CUST-000975,Ronald Wilson,PO-285509,ronald.wilson975@examplecustomer.com,(293) 401-1713,MOU-BRI-P976-PRO-0097,ITM-000097,BrightView P976-PRO Gaming Mouse,Mouse,Gaming Mouse,BrightView,EA,1,0,0,1,23.04,23.04,5.00,1.15,0.0000,0.00,7.99,29.88,USD,Net 30,Visa,Authorized,INV-2025-000968,2025-05-19,WH-MIA-01,Z09-A23-R003-S07-B01,Z09,A23,R003,S07,B01,Ronald Wilson,2422 Pine St,,Miami,FL,33181,USA,XPO,Overnight,,2025-05-20,,system,2025-05-18 12:32:00,2025-05-25 16:56:00
SO-2025-000969,1,EXT-WHO-57794147,2025-02-13,Sales Order,Picked,Wholesale,EDI,CUST-000516,Deborah Jackson,PO-645429,deborah.jackson516@examplecustomer.com,(226) 390-7620,MON-OMN-G916-MAX-0374,ITM-000374,OmniLink G916-MAX Portable Monitor,Monitor,Portable Monitor,OmniLink,EA,50,50,0,0,1118.06,55903.00,20.00,11180.60,7.0000,3130.57,99.99,47952.96,USD,COD,Mastercard,Paid,INV-2025-000969,2025-02-14,WH-MIA-01,Z05-A08-R022-S01-B02,Z05,A08,R022,S01,B02,Deborah Jackson,1130 Pine Ter,,Seattle,WA,98199,USA,UPS,Economy,UP43635797778,2025-02-14,2025-02-19,system,2025-02-13 10:00:00,2025-02-18 01:06:00
SO-2025-000970,1,EXT-B2B-86183508,2025-11-06,Sales Order,Shipped,B2B,Shopify,CUST-000299,Greg Ramirez 299,PO-507487,greg.ramirez299@examplecustomer.com,(267) 492-8914,ACC-TER-G983-PRO-0286,ITM-000286,TerraWave G983-PRO Webcam,Accessory,Webcam,TerraWave,EA,24,24,24,0,89.34,2144.16,0.00,0.00,7.0000,150.09,0.00,2294.25,USD,Net 45,ACH,Invoiced,INV-2025-000970,2025-11-06,WH-MIA-01,Z19-A13-R020-S07-B03,Z19,A13,R020,S07,B03,Greg Ramirez 299,1525 Doral Rd,,Charlotte,NC,28230,USA,XPO,Ground,XP43472509834,2025-11-10,2025-11-11,edi_user,2025-11-06 09:48:00,2025-11-16 08:49:00
SO-2025-000971,1,EXT-B2B-20743317,2025-11-29,Sales Order,Shipped,B2B,ERP,CUST-000319,Nancy Lewis,PO-492904,nancy.lewis319@examplecustomer.com,(245) 611-5956,AUD-QUA-P178-BK-0139,ITM-000139,QuantumGear P178-BK Soundbar,Audio,Soundbar,QuantumGear,EA,12,12,12,0,172.28,2067.36,0.00,0.00,8.2500,170.56,12.99,2250.91,USD,Net 45,PayPal,Refunded,INV-2025-000971,2025-11-30,WH-MIA-01,Z02-A33-R076-S01-B04,Z02,A33,R076,S01,B04,Nancy Lewis,949 Maple Ct,,Denver,CO,80283,USA,XPO,Ground,XP41107493400,2025-11-30,2025-12-04,shopify_api,2025-11-29 12:17:00,2025-12-07 03:40:00
SO-2025-000972,1,EXT-MAR-76251520,2025-08-30,Sales Order,Shipped,Marketplace,Manual Entry,CUST-000042,Matthew Taylor,PO-120472,matthew.taylor42@examplecustomer.com,(259) 787-2168,ROU-NOV-N586-BK-0512,ITM-000512,NovaVision N586-BK Enterprise Router,Router,Enterprise Router,NovaVision,EA,24,24,24,0,375.20,9004.80,15.00,1350.72,6.0000,459.24,7.99,8121.31,USD,ACH Prepaid,Amex,Authorized,INV-2025-000972,2025-08-30,WH-MIA-01,Z14-A07-R046-S04-B05,Z14,A07,R046,S04,B05,Matthew Taylor,2975 Palm Ct,,New York,NY,10064,USA,XPO,Priority,XP72643679628,2025-09-02,2025-08-31,kpatel,2025-08-30 05:42:00,2025-09-06 12:46:00
SO-2025-000973,1,EXT-MAR-98260011,2025-03-21,Sales Order,Shipped,Marketplace,Manual Entry,CUST-000110,William Martin,,william.martin110@examplecustomer.com,(545) 683-1856,MOU-QUA-P542-PRO-0876,ITM-000876,QuantumGear P542-PRO Bluetooth Mouse,Mouse,Bluetooth Mouse,QuantumGear,EA,1,1,1,0,74.15,74.15,20.00,14.83,0.0000,0.00,7.99,67.31,USD,COD,Amex,Refunded,INV-2025-000973,2025-03-24,WH-MIA-01,Z12-A28-R094-S04-B05,Z12,A28,R094,S04,B05,William Martin,4487 Riverside St,,Denver,CO,80287,USA,USPS,Overnight,US80795406074,2025-03-26,2025-03-25,kpatel,2025-03-21 13:24:00,2025-03-24 23:51:00
SO-2025-000974,1,EXT-MAR-92822081,2025-09-08,Sales Order,Picked,Marketplace,ERP,CUST-000390,Ashley Jones,,ashley.jones390@examplecustomer.com,(859) 527-8223,ROU-APE-G274-WH-0805,ITM-000805,ApexTech G274-WH Mesh Router,Router,Mesh Router,ApexTech,EA,1,1,0,0,678.75,678.75,10.00,67.88,0.0000,0.00,99.99,710.86,USD,Credit Card,ACH,Pending,INV-2025-000974,2025-09-10,WH-MIA-01,Z10-A32-R037-S02-B01,Z10,A32,R037,S02,B01,Ashley Jones,2843 Lincoln Ave,,Nashville,TN,37204,USA,XPO,Ground,XP50533956829,2025-09-12,2025-09-11,mchen,2025-09-08 09:08:00,2025-09-11 16:05:00
SO-2025-000975,1,EXT-E-C-83308179,2025-02-04,Sales Order,Shipped,E-commerce,ERP,CUST-000020,Melissa Torres,PO-157716,melissa.torres20@examplecustomer.com,(759) 831-9366,STO-NEX-G694-MAX-0076,ITM-000076,NextCom G694-MAX External SSD,Storage,External SSD,NextCom,EA,1,1,1,0,175.61,175.61,0.00,0.00,0.0000,0.00,9.99,185.60,USD,Net 30,Visa,Pending,INV-2025-000975,2025-02-06,WH-MIA-01,Z05-A40-R056-S07-B04,Z05,A40,R056,S07,B04,Melissa Torres,101 Palm Rd,Dock 12,New York,NY,10039,USA,UPS,Economy,UP89959159003,2025-02-08,2025-02-06,shopify_api,2025-02-04 18:13:00,2025-02-13 14:06:00
SO-2025-000976,1,EXT-MAR-78814577,2025-12-25,Sales Order,Shipped,Marketplace,Amazon,CUST-000308,Joseph Smith,,joseph.smith308@examplecustomer.com,(685) 713-5426,TV-VOL-A358-WH-0639,ITM-000639,VoltEdge A358-WH OLED TV,TV,OLED TV,VoltEdge,EA,5,5,5,0,2126.66,10633.30,0.00,0.00,7.0000,744.33,19.99,11397.62,USD,Net 30,Visa,Refunded,INV-2025-000976,2025-12-26,WH-MIA-01,Z03-A11-R023-S07-B01,Z03,A11,R023,S07,B01,Joseph Smith,3949 Brickell Rd,,Los Angeles,CA,90025,USA,DHL,2-Day,DH16930610646,2025-12-28,2025-12-30,edi_user,2025-12-25 15:24:00,2026-01-02 02:55:00
SO-2025-000977,1,EXT-MAR-17457652,2025-11-14,Sales Order,Shipped,Marketplace,Amazon,CUST-000045,Rosa Thompson,,rosa.thompson45@examplecustomer.com,(857) 469-3065,ACC-NEX-R788-PLUS-0547,ITM-000547,NextCom R788-PLUS Webcam,Accessory,Webcam,NextCom,EA,5,5,5,0,252.60,1263.00,10.00,126.30,6.0000,68.20,12.99,1217.89,USD,ACH Prepaid,PayPal,Invoiced,INV-2025-000977,2025-11-14,WH-MIA-01,Z18-A23-R045-S05-B03,Z18,A23,R045,S05,B03,Rosa Thompson,1048 Weston Dr,,Miami,FL,33187,USA,FedEx,Economy,FE22031900766,2025-11-18,2025-11-18,kpatel,2025-11-14 10:15:00,2025-11-21 02:30:00
SO-2025-000978,1,EXT-WHO-40423924,2025-03-15,Sales Order,Picked,Wholesale,EDI,CUST-000675,Nancy Johnson,PO-429851,nancy.johnson675@examplecustomer.com,(807) 933-8730,AUD-QUA-G574-WH-0690,ITM-000690,QuantumGear G574-WH Headphones,Audio,Headphones,QuantumGear,EA,2,2,0,0,670.81,1341.62,15.00,201.24,0.0000,0.00,9.99,1150.37,USD,Net 30,Mastercard,Authorized,INV-2025-000978,2025-03-16,WH-MIA-01,Z17-A27-R069-S03-B04,Z17,A27,R069,S03,B04,Nancy Johnson,7597 Madison Rd,,Miami,FL,33160,USA,Old Dominion,Overnight,OL95730926141,2025-03-18,2025-03-16,edi_user,2025-03-15 11:14:00,2025-03-25 09:37:00
SO-2025-000979,1,EXT-E-C-61523814,2025-06-01,Sales Order,Shipped,E-commerce,Amazon,CUST-000767,Michael Silva,,michael.silva767@examplecustomer.com,(655) 449-3145,STO-NOV-P407-SL-0154,ITM-000154,NovaVision P407-SL NAS Drive,Storage,NAS Drive,NovaVision,EA,2,2,2,0,696.41,1392.82,15.00,208.92,0.0000,0.00,0.00,1183.90,USD,Net 45,Mastercard,Invoiced,INV-2025-000979,2025-06-04,WH-MIA-01,Z15-A29-R080-S05-B03,Z15,A29,R080,S05,B03,Michael Silva,9953 Flagler Ln,Dock 2,Houston,TX,77008,USA,FedEx,Priority,FE98838388383,2025-06-03,2025-06-02,shopify_api,2025-06-01 11:44:00,2025-06-07 15:44:00
SO-2025-000980,1,EXT-RET-62729215,2025-11-27,Sales Order,Shipped,Retail Store,Shopify,CUST-000739,Edward Nelson 739,PO-422480,edward.nelson739@examplecustomer.com,(704) 813-8895,MOU-COR-R728-PLUS-0983,ITM-000983,CoreByte R728-PLUS Bluetooth Mouse,Mouse,Bluetooth Mouse,CoreByte,EA,50,50,50,0,145.66,7283.00,0.00,0.00,7.5000,546.22,19.99,7849.21,USD,Credit Card,Wire,Invoiced,INV-2025-000980,2025-11-30,WH-MIA-01,Z06-A23-R062-S03-B02,Z06,A23,R062,S03,B02,Edward Nelson 739,5009 Brickell Rd,,Nashville,TN,37263,USA,Old Dominion,2-Day,OL47403126854,2025-11-29,2025-12-04,mchen,2025-11-27 00:48:00,2025-12-04 12:06:00
SO-2025-000981,1,EXT-WHO-60960463,2025-10-18,Sales Order,Shipped,Wholesale,Shopify,CUST-000609,Brian Anderson,PO-424879,brian.anderson609@examplecustomer.com,(739) 517-7048,KEY-NOV-G731-SL-0884,ITM-000884,NovaVision G731-SL Wireless Keyboard,Keyboard,Wireless Keyboard,NovaVision,EA,2,2,2,0,95.23,190.46,0.00,0.00,7.5000,14.28,7.99,212.73,USD,Net 15,Wire,Refunded,INV-2025-000981,2025-10-19,WH-MIA-01,Z11-A04-R011-S06-B02,Z11,A04,R011,S06,B02,Brian Anderson,9312 Biscayne Rd,,Charlotte,NC,28203,USA,DHL,2-Day,DH19325158159,2025-10-21,2025-10-22,shopify_api,2025-10-18 22:26:00,2025-10-18 01:27:00
SO-2025-000982,1,EXT-RET-26477264,2025-11-23,Sales Order,Cancelled,Retail Store,Amazon,CUST-000052,Karen Nguyen,PO-986160,karen.nguyen52@examplecustomer.com,(249) 875-7471,AUD-APE-N251-MAX-0956,ITM-000956,ApexTech N251-MAX Conference Speaker,Audio,Conference Speaker,ApexTech,EA,3,0,0,0,1091.77,3275.31,20.00,655.06,0.0000,0.00,9.99,2630.24,USD,Net 30,PayPal,Voided,,,WH-MIA-01,Z17-A17-R061-S01-B01,Z17,A17,R061,S01,B01,Karen Nguyen,5831 Madison Blvd,,Austin,TX,78735,USA,XPO,Ground,,2025-11-26,,jmartinez,2025-11-23 13:06:00,2025-12-01 14:17:00
SO-2025-000983,1,EXT-WHO-59923348,2025-08-03,Sales Order,Shipped,Wholesale,Manual Entry,CUST-000903,Donna Baker,PO-208948,donna.baker903@examplecustomer.com,(386) 849-3283,STO-QUA-G848-WH-0791,ITM-000791,QuantumGear G848-WH USB Flash Drive,Storage,USB Flash Drive,QuantumGear,EA,1,1,1,0,888.52,888.52,0.00,0.00,8.2500,73.30,49.99,1011.81,USD,ACH Prepaid,Net Terms,Authorized,INV-2025-000983,2025-08-04,WH-MIA-01,Z05-A01-R032-S01-B04,Z05,A01,R032,S01,B04,Donna Baker,3994 Miramar Dr,,Dallas,TX,75228,USA,Old Dominion,Standard Freight,OL64864840779,2025-08-07,2025-08-04,jmartinez,2025-08-03 13:41:00,2025-08-09 18:29:00
SO-2025-000984,1,EXT-WHO-39383681,2025-11-09,Sales Order,Backordered,Wholesale,Amazon,CUST-000966,Kenneth Taylor,PO-885173,kenneth.taylor966@examplecustomer.com,(352) 316-6655,MON-TER-P962-PRO-0800,ITM-000800,TerraWave P962-PRO 4K Monitor,Monitor,4K Monitor,TerraWave,EA,3,0,0,3,1279.21,3837.63,0.00,0.00,7.0000,268.63,99.99,4206.25,USD,COD,Wire,Pending,INV-2025-000984,2025-11-12,WH-MIA-01,Z09-A39-R061-S03-B04,Z09,A39,R061,S03,B04,Kenneth Taylor,6187 Pine Ln,,Los Angeles,CA,90055,USA,UPS,Economy,,2025-11-11,,kpatel,2025-11-09 09:35:00,2025-11-19 12:03:00
SO-2025-000985,1,EXT-B2B-22495414,2025-12-27,Sales Order,Processing,B2B,EDI,CUST-000371,Brian Torres,PO-737545,brian.torres371@examplecustomer.com,(971) 316-4632,MON-TER-A637-BK-0966,ITM-000966,TerraWave A637-BK Portable Monitor,Monitor,Portable Monitor,TerraWave,EA,5,5,0,0,94.11,470.55,10.00,47.06,8.2500,34.94,7.99,466.42,USD,COD,Visa,Invoiced,INV-2025-000985,2025-12-29,WH-MIA-01,Z06-A10-R007-S04-B01,Z06,A10,R007,S04,B01,Brian Torres,7585 Weston Blvd,,Jacksonville,FL,32234,USA,USPS,2-Day,,2025-12-29,,mchen,2025-12-27 10:34:00,2025-12-31 15:55:00
SO-2025-000986,1,EXT-E-C-27077839,2025-10-01,Sales Order,Shipped,E-commerce,Shopify,CUST-000258,Sarah Scott,,sarah.scott258@examplecustomer.com,(568) 201-1906,COM-VOL-X209-PRO-0325,ITM-000325,VoltEdge X209-PRO Laptop,Computer,Laptop,VoltEdge,EA,4,4,4,0,2339.08,9356.32,0.00,0.00,8.2500,771.90,9.99,10138.21,USD,COD,ACH,Authorized,INV-2025-000986,2025-10-03,WH-MIA-01,Z07-A32-R071-S04-B01,Z07,A32,R071,S04,B01,Sarah Scott,4960 Flagler Way,,Fort Lauderdale,FL,33301,USA,DHL,Priority,DH19648104273,2025-10-05,2025-10-08,jmartinez,2025-10-01 21:25:00,2025-10-05 06:54:00
SO-2025-000987,1,EXT-E-C-32342240,2025-11-30,Sales Order,Cancelled,E-commerce,Amazon,CUST-000944,Michelle Taylor 944,PO-725196,michelle.taylor944@examplecustomer.com,(415) 205-6924,MON-TER-R928-BK-0518,ITM-000518,TerraWave R928-BK Ultrawide Monitor,Monitor,Ultrawide Monitor,TerraWave,EA,5,0,0,0,1387.39,6936.95,5.00,346.85,0.0000,0.00,99.99,6690.09,USD,Net 45,Mastercard,Voided,,,WH-MIA-01,Z06-A29-R082-S02-B04,Z06,A29,R082,S02,B04,Michelle Taylor 944,8047 Sunset Rd,,Chicago,IL,60630,USA,XPO,Standard Freight,,2025-12-01,,jmartinez,2025-11-30 22:45:00,2025-12-05 11:41:00
SO-2025-000988,1,EXT-RET-77993594,2025-05-11,Replacement,Shipped,Retail Store,Manual Entry,CUST-000618,Sandra Nguyen,,sandra.nguyen618@examplecustomer.com,(724) 248-9238,MON-NEX-N960-SL-0825,ITM-000825,NextCom N960-SL Ultrawide Monitor,Monitor,Ultrawide Monitor,NextCom,EA,1,1,1,0,630.44,630.44,0.00,0.00,6.0000,37.83,49.99,718.26,USD,Net 45,Visa,Pending,INV-2025-000988,2025-05-12,WH-MIA-01,Z09-A08-R069-S04-B05,Z09,A08,R069,S04,B05,Sandra Nguyen,7259 Miramar Ln,,Austin,TX,78791,USA,UPS,Standard Freight,UP85294857702,2025-05-14,2025-05-13,system,2025-05-11 03:40:00,2025-05-17 08:34:00
SO-2025-000989,1,EXT-RET-41897863,2025-06-03,Sales Order,Picked,Retail Store,Manual Entry,CUST-000662,Michelle Campbell,,michelle.campbell662@examplecustomer.com,(950) 541-8223,TV-BRI-G574-PRO-0455,ITM-000455,BrightView G574-PRO Mini-LED TV,TV,Mini-LED TV,BrightView,EA,5,5,0,0,318.36,1591.80,0.00,0.00,0.0000,0.00,49.99,1641.79,USD,Net 15,Mastercard,Invoiced,INV-2025-000989,2025-06-06,WH-MIA-01,Z20-A08-R063-S02-B04,Z20,A08,R063,S02,B04,Michelle Campbell,8810 Weston Dr,,Atlanta,GA,30364,USA,UPS,Ground,UP75495611877,2025-06-06,2025-06-07,mchen,2025-06-03 03:27:00,2025-06-13 14:50:00
SO-2025-000990,1,EXT-B2B-22992449,2025-09-08,Sales Order,Packed,B2B,Amazon,CUST-000765,George Allen,PO-153701,george.allen765@examplecustomer.com,(567) 896-8440,AUD-QUA-P265-SL-0844,ITM-000844,QuantumGear P265-SL Soundbar,Audio,Soundbar,QuantumGear,EA,1,1,0,0,399.18,399.18,20.00,79.84,8.7500,27.94,49.99,397.27,USD,Credit Card,PayPal,Authorized,INV-2025-000990,2025-09-08,WH-MIA-01,Z18-A40-R095-S02-B01,Z18,A40,R095,S02,B01,George Allen,1675 Elm Rd,,Orlando,FL,32856,USA,DHL,Economy,DH82833081837,2025-09-12,2025-09-10,kpatel,2025-09-08 15:11:00,2025-09-18 06:00:00
SO-2025-000991,1,EXT-E-C-73580432,2025-03-03,Sales Order,Allocated,E-commerce,ERP,CUST-001078,Carol Gonzalez 1078,,carol.gonzalez1078@examplecustomer.com,(228) 502-1509,CAB-VOL-N312-BK-0953,ITM-000953,VoltEdge N312-BK Power Cable,Cable,Power Cable,VoltEdge,EA,10,10,0,0,48.59,485.90,0.00,0.00,7.5000,36.44,49.99,572.33,USD,Net 30,PayPal,Refunded,INV-2025-000991,2025-03-06,WH-MIA-01,Z13-A02-R058-S05-B03,Z13,A02,R058,S05,B03,Carol Gonzalez 1078,5875 Maple Dr,,Philadelphia,PA,19151,USA,FedEx,Overnight,,2025-03-04,,mchen,2025-03-03 06:29:00,2025-03-03 13:49:00
SO-2025-000992,1,EXT-B2B-20714936,2025-06-17,Sales Order,Delivered,B2B,EDI,CUST-000840,Jennifer Green,,jennifer.green840@examplecustomer.com,(228) 516-3993,STO-PIX-X916-SL-0843,ITM-000843,PixelPro X916-SL External SSD,Storage,External SSD,PixelPro,EA,1,1,1,0,520.86,520.86,20.00,104.17,0.0000,0.00,7.99,424.68,USD,ACH Prepaid,Mastercard,Refunded,INV-2025-000992,2025-06-18,WH-MIA-01,Z01-A28-R089-S04-B05,Z01,A28,R089,S04,B05,Jennifer Green,6940 Oak St,,Chicago,IL,60620,USA,USPS,Economy,US85898868305,2025-06-20,2025-06-19,mchen,2025-06-17 09:03:00,2025-06-23 08:46:00
